ID	xref	prefLabel
http://purl.obolibrary.org/obo/GO_1904057		negative regulation of sensory perception of pain
http://purl.obolibrary.org/obo/DHBA_266441241	http://atlas.brain-map.org/atlas?atlas=138322605#structure=266441241	layer VI of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441241	http://atlas.brain-map.org/atlas?atlas=265297126#structure=266441241	layer VI of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441241	http://atlas.brain-map.org/atlas?atlas=3#structure=266441241	layer VI of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441241	http://atlas.brain-map.org/atlas?atlas=138322603#structure=266441241	layer VI of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12227	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12227	dorsal raphe nucleus, lateral part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12227	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12227	dorsal raphe nucleus, lateral part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12227	http://atlas.brain-map.org/atlas?atlas=3#structure=12227	dorsal raphe nucleus, lateral part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12227	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12227	dorsal raphe nucleus, lateral part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12226	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12226	dorsal raphe nucleus, interfascicular part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12226	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12226	dorsal raphe nucleus, interfascicular part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12226	http://atlas.brain-map.org/atlas?atlas=3#structure=12226	dorsal raphe nucleus, interfascicular part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12226	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12226	dorsal raphe nucleus, interfascicular part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12225	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12225	dorsal raphe nucleus, dorsal part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12225	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12225	dorsal raphe nucleus, dorsal part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12225	http://atlas.brain-map.org/atlas?atlas=3#structure=12225	dorsal raphe nucleus, dorsal part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12225	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12225	dorsal raphe nucleus, dorsal part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12229	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12229	dorsal raphe nucleus, ventrolateral part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12229	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12229	dorsal raphe nucleus, ventrolateral part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12229	http://atlas.brain-map.org/atlas?atlas=3#structure=12229	dorsal raphe nucleus, ventrolateral part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12229	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12229	dorsal raphe nucleus, ventrolateral part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12220	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12220	supraoculomotor cap  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12220	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12220	supraoculomotor cap  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12220	http://atlas.brain-map.org/atlas?atlas=3#structure=12220	supraoculomotor cap  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12220	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12220	supraoculomotor cap  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12224	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12224	dorsal raphe nucleus, caudal part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12224	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12224	dorsal raphe nucleus, caudal part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12224	http://atlas.brain-map.org/atlas?atlas=3#structure=12224	dorsal raphe nucleus, caudal part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12224	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12224	dorsal raphe nucleus, caudal part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12223	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12223	dorsal raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12223	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12223	dorsal raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12223	http://atlas.brain-map.org/atlas?atlas=3#structure=12223	dorsal raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12223	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12223	dorsal raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12222	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12222	midbrain raphe nuclei  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12222	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12222	midbrain raphe nuclei  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12222	http://atlas.brain-map.org/atlas?atlas=3#structure=12222	midbrain raphe nuclei  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12222	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12222	midbrain raphe nuclei  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441247	http://atlas.brain-map.org/atlas?atlas=138322605#structure=266441247	uncal dentate gyrus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441247	http://atlas.brain-map.org/atlas?atlas=265297126#structure=266441247	uncal dentate gyrus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441247	http://atlas.brain-map.org/atlas?atlas=3#structure=266441247	uncal dentate gyrus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441247	http://atlas.brain-map.org/atlas?atlas=138322603#structure=266441247	uncal dentate gyrus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12221	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12221	supraoculomotor nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12221	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12221	supraoculomotor nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12221	http://atlas.brain-map.org/atlas?atlas=3#structure=12221	supraoculomotor nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12221	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12221	supraoculomotor nucleus  ( human dev )
http://purl.obolibrary.org/obo/HBA_9638	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9638	pontobulbar nucleus, right  ( human )
http://purl.obolibrary.org/obo/HBA_9639	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9639	prepositus nucleus  ( human )
http://purl.obolibrary.org/obo/HBA_9636	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9636	pontobulbar nucleus  ( human )
http://purl.obolibrary.org/obo/HBA_9637	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9637	pontobulbar nucleus, left  ( human )
http://purl.obolibrary.org/obo/UBERON_0019295		caudal intralaminar nuclear group
http://purl.obolibrary.org/obo/HBA_9630	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9630	paratrigeminal nucleus  ( human )
http://purl.obolibrary.org/obo/HBA_9631	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9631	paratrigeminal nucleus, left  ( human )
http://purl.obolibrary.org/obo/HBA_9634	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9634	peritrigeminal nucleus, left  ( human )
http://purl.obolibrary.org/obo/HBA_9635	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9635	peritrigeminal nucleus, right  ( human )
http://purl.obolibrary.org/obo/HBA_9632	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9632	paratrigeminal nucleus, right  ( human )
http://purl.obolibrary.org/obo/GO_1904058		positive regulation of sensory perception of pain
http://purl.obolibrary.org/obo/HBA_9633	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9633	peritrigeminal nucleus  ( human )
http://purl.obolibrary.org/obo/DHBA_12239	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12239	midbrain reticular formation  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12239	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12239	midbrain reticular formation  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12239	http://atlas.brain-map.org/atlas?atlas=3#structure=12239	midbrain reticular formation  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12239	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12239	midbrain reticular formation  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12238	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12238	rhabdoid nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12238	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12238	rhabdoid nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12238	http://atlas.brain-map.org/atlas?atlas=3#structure=12238	rhabdoid nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12238	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12238	rhabdoid nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12237	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12237	posterodorsal raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12237	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12237	posterodorsal raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12237	http://atlas.brain-map.org/atlas?atlas=3#structure=12237	posterodorsal raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12237	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12237	posterodorsal raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441233	http://atlas.brain-map.org/atlas?atlas=138322605#structure=266441233	layer IV of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441233	http://atlas.brain-map.org/atlas?atlas=265297126#structure=266441233	layer IV of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441233	http://atlas.brain-map.org/atlas?atlas=3#structure=266441233	layer IV of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441233	http://atlas.brain-map.org/atlas?atlas=138322603#structure=266441233	layer IV of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12236	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12236	paramedian raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12236	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12236	paramedian raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12236	http://atlas.brain-map.org/atlas?atlas=3#structure=12236	paramedian raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12236	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12236	paramedian raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12231	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12231	caudal linear nucleus of the raphe  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12231	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12231	caudal linear nucleus of the raphe  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12231	http://atlas.brain-map.org/atlas?atlas=3#structure=12231	caudal linear nucleus of the raphe  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12231	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12231	caudal linear nucleus of the raphe  ( human dev )
http://purl.obolibrary.org/obo/UBERON_0019293		white matter of pontine tegmentum
http://purl.obolibrary.org/obo/UBERON_0019294		commissure of telencephalon
http://purl.obolibrary.org/obo/DHBA_12230	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12230	linear nucleus of the midbrain  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12230	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12230	linear nucleus of the midbrain  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12230	http://atlas.brain-map.org/atlas?atlas=3#structure=12230	linear nucleus of the midbrain  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12230	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12230	linear nucleus of the midbrain  ( human dev )
http://purl.obolibrary.org/obo/UBERON_0019291		white matter of metencephalon
http://purl.obolibrary.org/obo/UBERON_0019292		white matter of pons
http://purl.obolibrary.org/obo/DHBA_12235	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12235	median raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12235	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12235	median raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12235	http://atlas.brain-map.org/atlas?atlas=3#structure=12235	median raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12235	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12235	median raphe nucleus  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12234	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12234	rostral linear nucleus of the raphe  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12234	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12234	rostral linear nucleus of the raphe  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12234	http://atlas.brain-map.org/atlas?atlas=3#structure=12234	rostral linear nucleus of the raphe  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12234	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12234	rostral linear nucleus of the raphe  ( human dev )
http://purl.obolibrary.org/obo/UBERON_0019290		accessory olfactory bulb internal plexiform layer
http://purl.obolibrary.org/obo/DHBA_12233	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12233	caudal linear nucleus of the raphe, zygos part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12233	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12233	caudal linear nucleus of the raphe, zygos part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12233	http://atlas.brain-map.org/atlas?atlas=3#structure=12233	caudal linear nucleus of the raphe, zygos part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12233	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12233	caudal linear nucleus of the raphe, zygos part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441237	http://atlas.brain-map.org/atlas?atlas=138322605#structure=266441237	layer V of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441237	http://atlas.brain-map.org/atlas?atlas=265297126#structure=266441237	layer V of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441237	http://atlas.brain-map.org/atlas?atlas=3#structure=266441237	layer V of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_266441237	http://atlas.brain-map.org/atlas?atlas=138322603#structure=266441237	layer V of area 6/32  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12232	http://atlas.brain-map.org/atlas?atlas=138322605#structure=12232	caudal linear nucleus of the raphe, azygos part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12232	http://atlas.brain-map.org/atlas?atlas=265297126#structure=12232	caudal linear nucleus of the raphe, azygos part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12232	http://atlas.brain-map.org/atlas?atlas=3#structure=12232	caudal linear nucleus of the raphe, azygos part  ( human dev )
http://purl.obolibrary.org/obo/DHBA_12232	http://atlas.brain-map.org/atlas?atlas=138322603#structure=12232	caudal linear nucleus of the raphe, azygos part  ( human dev )
http://purl.obolibrary.org/obo/HBA_9627	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9627	nucleus of Roller  ( human )
http://purl.obolibrary.org/obo/HBA_9628	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9628	nucleus of Roller, left  ( human )
http://purl.obolibrary.org/obo/HBA_9625	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9625	parvicellular reticular nucleus, left  ( human )
http://purl.obolibrary.org/obo/UBERON_0019289		accessory olfactory bulb external plexiform layer
http://purl.obolibrary.org/obo/HBA_9626	http://atlas.brain-map.org/atlas?atlas=265297125#structure=9626	parvicellular reticular nucleus, right  ( human )
